Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
A0A6M3ZI56	unreviewed	A0A6M3ZI56_BACSU	HIR78_02455		membrane [GO:0016020]	224308
A0A6M3ZI57	unreviewed	A0A6M3ZI57_BACSU	yxaF HIR78_22760		DNA binding [GO:0003677]; regulation of biosynthetic process [GO:0009889]; regulation of primary metabolic process [GO:0080090]	224308
A0A6M3ZI58	unreviewed	A0A6M3ZI58_BACSU	HIR78_12680			224308
A0A6M3ZI61	unreviewed	A0A6M3ZI61_BACSU	HIR78_22260		membrane [GO:0016020]; gluconate transmembrane transporter activity [GO:0015128]	224308
A0A6M3ZI63	unreviewed	A0A6M3ZI63_BACSU	albG HIR78_21455		membrane [GO:0016020]	224308
A0A6M3ZI64	unreviewed	A0A6M3ZI64_BACSU	HIR78_23245		response to antibiotic [GO:0046677]	224308
A0A6M3ZI65	unreviewed	A0A6M3ZI65_BACSU	HIR78_03825		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZI69	unreviewed	A0A6M3ZI69_BACSU	HIR78_12730			224308
A0A6M3ZI73	unreviewed	A0A6M3ZI73_BACSU	HIR78_21505			224308
A0A6M3ZI74	unreviewed	A0A6M3ZI74_BACSU	HIR78_22705			224308
A0A6M3ZI77	unreviewed	A0A6M3ZI77_BACSU	HIR78_23140		membrane [GO:0016020]	224308
A0A6M3ZI78	unreviewed	A0A6M3ZI78_BACSU	HIR78_05410			224308
A0A6M3ZI79	unreviewed	A0A6M3ZI79_BACSU	HIR78_22365			224308
A0A6M3ZI80	unreviewed	A0A6M3ZI80_BACSU	HIR78_11435 HIR78_12780			224308
A0A6M3ZI81	unreviewed	A0A6M3ZI81_BACSU	HIR78_23135		membrane [GO:0016020]	224308
A0A6M3ZI82	unreviewed	A0A6M3ZI82_BACSU	rsfA psrF HIR78_21555			224308
A0A6M3ZI84	unreviewed	A0A6M3ZI84_BACSU	HIR78_22765		oxidoreductase activity [GO:0016491]	224308
A0A6M3ZI85	unreviewed	A0A6M3ZI85_BACSU	HIR78_23200		hydrolase activity [GO:0016787]	224308
A0A6M3ZI87	unreviewed	A0A6M3ZI87_BACSU	HIR78_23350		membrane [GO:0016020]; bacteriocin immunity [GO:0030153]	224308
A0A6M3ZI90	unreviewed	A0A6M3ZI90_BACSU	HIR78_06330		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZI92	unreviewed	A0A6M3ZI92_BACSU	HIR78_23190		membrane [GO:0016020]	224308
A0A6M3ZIA1	unreviewed	A0A6M3ZIA1_BACSU	HIR78_23250			224308
A0A6M3ZIA7	unreviewed	A0A6M3ZIA7_BACSU	HIR78_22925			224308
A0A6M3ZIA9	unreviewed	A0A6M3ZIA9_BACSU	flgC HIR78_08835		bacterial-type flagellum basal body, rod [GO:0030694]; bacterial-type flagellum-dependent cell motility [GO:0071973]	224308
A0A6M3ZIB3	unreviewed	A0A6M3ZIB3_BACSU	sunS HIR78_12940		transferase activity [GO:0016740]	224308
A0A6M3ZIB4	unreviewed	A0A6M3ZIB4_BACSU	HIR78_21715		plasma membrane [GO:0005886]; nucleobase transmembrane transporter activity [GO:0015205]	224308
A0A6M3ZID4	unreviewed	A0A6M3ZID4_BACSU	HIR78_23120			224308
A0A6M3ZID7	unreviewed	A0A6M3ZID7_BACSU	HIR78_13040	2.3.1.-	aminoglycoside 3-N-acetyltransferase activity [GO:0046353]; response to antibiotic [GO:0046677]	224308
A0A6M3ZIE0	unreviewed	A0A6M3ZIE0_BACSU	ytfJ HIR78_17190			224308
A0A6M3ZIE3	unreviewed	A0A6M3ZIE3_BACSU	ypmT HIR78_13095		membrane [GO:0016020]	224308
A0A6M3ZIE5	unreviewed	A0A6M3ZIE5_BACSU	HIR78_02785			224308
A0A6M3ZIE9	unreviewed	A0A6M3ZIE9_BACSU	HIR78_02635			224308
A0A6M3ZIF6	unreviewed	A0A6M3ZIF6_BACSU	HIR78_04950		serine-type peptidase activity [GO:0008236]; transferase activity [GO:0016740]; glutamine metabolic process [GO:0006541]; proteolysis [GO:0006508]	224308
A0A6M3ZIF8	unreviewed	A0A6M3ZIF8_BACSU	HIR78_22740		membrane [GO:0016020]	224308
A0A6M3ZIG0	unreviewed	A0A6M3ZIG0_BACSU	HIR78_04335			224308
A0A6M3ZIG1	unreviewed	A0A6M3ZIG1_BACSU	HIR78_17300		acetoin catabolic process [GO:0045150]	224308
A0A6M3ZIG7	unreviewed	A0A6M3ZIG7_BACSU	HIR78_14715		metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	224308
A0A6M3ZIG8	unreviewed	A0A6M3ZIG8_BACSU	HIR78_22005		membrane [GO:0016020]	224308
A0A6M3ZIH1	unreviewed	A0A6M3ZIH1_BACSU	HIR78_01725			224308
A0A6M3ZIH2	unreviewed	A0A6M3ZIH2_BACSU	HIR78_06570			224308
A0A6M3ZIH3	unreviewed	A0A6M3ZIH3_BACSU	HIR78_17360			224308
A0A6M3ZIH6	unreviewed	A0A6M3ZIH6_BACSU	HIR78_22845		membrane [GO:0016020]	224308
A0A6M3ZIH7	unreviewed	A0A6M3ZIH7_BACSU	HIR78_22055		kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	224308
A0A6M3ZIH8	unreviewed	A0A6M3ZIH8_BACSU	HIR78_13250			224308
A0A6M3ZII1	unreviewed	A0A6M3ZII1_BACSU	HIR78_07615			224308
A0A6M3ZII3	unreviewed	A0A6M3ZII3_BACSU	HIR78_22900			224308
A0A6M3ZII8	unreviewed	A0A6M3ZII8_BACSU	spoVK HIR78_09450		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	224308
A0A6M3ZIJ6	unreviewed	A0A6M3ZIJ6_BACSU	HIR78_22115		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZIJ7	unreviewed	A0A6M3ZIJ7_BACSU	HIR78_10755 HIR78_11655			224308
A0A6M3ZIJ8	unreviewed	A0A6M3ZIJ8_BACSU	HIR78_17470			224308
A0A6M3ZIJ9	unreviewed	A0A6M3ZIJ9_BACSU	HIR78_11540			224308
A0A6M3ZIK3	unreviewed	A0A6M3ZIK3_BACSU	HIR78_17460	5.4.99.-	RNA binding [GO:0003723]; rRNA pseudouridine synthase activity [GO:0120159]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	224308
A0A6M3ZIK5	unreviewed	A0A6M3ZIK5_BACSU	cwlQ HIR78_06390		membrane [GO:0016020]; lytic transglycosylase activity [GO:0008933]; peptidoglycan metabolic process [GO:0000270]	224308
A0A6M3ZIK7	unreviewed	A0A6M3ZIK7_BACSU	msmX HIR78_22165		ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]	224308
A0A6M3ZIK9	unreviewed	A0A6M3ZIK9_BACSU	essA HIR78_18520		membrane [GO:0016020]	224308
A0A6M3ZIL0	unreviewed	A0A6M3ZIL0_BACSU	dppE HIR78_07165		ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; transmembrane transport [GO:0055085]	224308
A0A6M3ZIL9	unreviewed	A0A6M3ZIL9_BACSU	fliZ HIR78_08915		plasma membrane [GO:0005886]; bacterial-type flagellum organization [GO:0044781]	224308
A0A6M3ZIM2	unreviewed	A0A6M3ZIM2_BACSU	HIR78_12900			224308
A0A6M3ZIM6	unreviewed	A0A6M3ZIM6_BACSU	HIR78_12205		endonuclease activity [GO:0004519]; intein-mediated protein splicing [GO:0016539]	224308
A0A6M3ZIN0	unreviewed	A0A6M3ZIN0_BACSU	HIR78_13275		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; biosynthetic process [GO:0009058]	224308
A0A6M3ZIN1	unreviewed	A0A6M3ZIN1_BACSU	HIR78_23210		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	224308
A0A6M3ZIN9	unreviewed	A0A6M3ZIN9_BACSU	HIR78_11120			224308
A0A6M3ZIP0	unreviewed	A0A6M3ZIP0_BACSU	mraW HIR78_17685	2.1.1.199	methyltransferase activity [GO:0008168]; methylation [GO:0032259]	224308
A0A6M3ZIP1	unreviewed	A0A6M3ZIP1_BACSU	HIR78_14140			224308
A0A6M3ZIP3	unreviewed	A0A6M3ZIP3_BACSU	HIR78_23270		membrane [GO:0016020]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]	224308
A0A6M3ZIP6	unreviewed	A0A6M3ZIP6_BACSU	HIR78_22325			224308
A0A6M3ZIP8	unreviewed	A0A6M3ZIP8_BACSU	spoVAA HIR78_13990		membrane [GO:0016020]	224308
A0A6M3ZIP9	unreviewed	A0A6M3ZIP9_BACSU	HIR78_12095			224308
A0A6M3ZIQ0	unreviewed	A0A6M3ZIQ0_BACSU	sknR HIR78_15510		DNA binding [GO:0003677]	224308
A0A6M3ZIQ2	unreviewed	A0A6M3ZIQ2_BACSU	HIR78_17740		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	224308
A0A6M3ZIQ3	unreviewed	A0A6M3ZIQ3_BACSU	HIR78_23320		iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; oxidoreductase activity [GO:0016491]	224308
A0A6M3ZIQ4	unreviewed	A0A6M3ZIQ4_BACSU	yajC HIR78_16255		plasma membrane [GO:0005886]	224308
A0A6M3ZIQ6	unreviewed	A0A6M3ZIQ6_BACSU	bcbE HIR78_09160		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZIQ7	unreviewed	A0A6M3ZIQ7_BACSU	HIR78_15465		DNA binding [GO:0003677]	224308
A0A6M3ZIR0	unreviewed	A0A6M3ZIR0_BACSU	HIR78_12595			224308
A0A6M3ZIR3	unreviewed	A0A6M3ZIR3_BACSU	HIR78_16325		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	224308
A0A6M3ZIR5	unreviewed	A0A6M3ZIR5_BACSU	HIR78_13790			224308
A0A6M3ZIR9	unreviewed	A0A6M3ZIR9_BACSU	HIR78_14720		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]	224308
A0A6M3ZIS0	unreviewed	A0A6M3ZIS0_BACSU	HIR78_01330		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZIS1	unreviewed	A0A6M3ZIS1_BACSU	HIR78_17600		membrane [GO:0016020]	224308
A0A6M3ZIS4	unreviewed	A0A6M3ZIS4_BACSU	HIR78_22430			224308
A0A6M3ZIS9	unreviewed	A0A6M3ZIS9_BACSU	cymR HIR78_16160			224308
A0A6M3ZIT1	unreviewed	A0A6M3ZIT1_BACSU	HIR78_18670		2 iron, 2 sulfur cluster binding [GO:0051537]; protein-macromolecule adaptor activity [GO:0030674]; iron-sulfur cluster assembly [GO:0016226]	224308
A0A6M3ZIT4	unreviewed	A0A6M3ZIT4_BACSU	HIR78_11470 HIR78_12815			224308
A0A6M3ZIT5	unreviewed	A0A6M3ZIT5_BACSU	cotS HIR78_17890			224308
A0A6M3ZIT6	unreviewed	A0A6M3ZIT6_BACSU	ansR HIR78_14070		DNA binding [GO:0003677]	224308
A0A6M3ZIT7	unreviewed	A0A6M3ZIT7_BACSU	HIR78_02980		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZIT8	unreviewed	A0A6M3ZIT8_BACSU	HIR78_18785			224308
A0A6M3ZIU2	unreviewed	A0A6M3ZIU2_BACSU	HIR78_19865			224308
A0A6M3ZIU4	unreviewed	A0A6M3ZIU4_BACSU	HIR78_18060		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	224308
A0A6M3ZIU6	unreviewed	A0A6M3ZIU6_BACSU	HIR78_22530		membrane [GO:0016020]	224308
A0A6M3ZIU8	unreviewed	A0A6M3ZIU8_BACSU	HIR78_05010		DNA binding [GO:0003677]	224308
A0A6M3ZIV1	unreviewed	A0A6M3ZIV1_BACSU	HIR78_19715		regulation of DNA-templated transcription [GO:0006355]	224308
A0A6M3ZIV2	unreviewed	A0A6M3ZIV2_BACSU	HIR78_20950		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZIV3	unreviewed	A0A6M3ZIV3_BACSU	HIR78_21055			224308
A0A6M3ZIV4	unreviewed	A0A6M3ZIV4_BACSU	lytG HIR78_18120		extracellular region [GO:0005576]; amidase activity [GO:0004040]; cell wall organization [GO:0071555]	224308
A0A6M3ZIV6	unreviewed	A0A6M3ZIV6_BACSU	yxdM tpeM HIR78_22580		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	224308
A0A6M3ZIV7	unreviewed	A0A6M3ZIV7_BACSU	HIR78_14240		aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	224308
A0A6M3ZIV8	unreviewed	A0A6M3ZIV8_BACSU	HIR78_20990		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	224308
A0A6M3ZIW0	unreviewed	A0A6M3ZIW0_BACSU	HIR78_06140			224308
A0A6M3ZIW1	unreviewed	A0A6M3ZIW1_BACSU	HIR78_21850		membrane [GO:0016020]; polysaccharide biosynthetic process [GO:0000271]	224308
A0A6M3ZIW2	unreviewed	A0A6M3ZIW2_BACSU	ywaD HIR78_21985	3.4.11.10; 3.4.11.6	aminopeptidase activity [GO:0004177]; metalloexopeptidase activity [GO:0008235]; proteolysis [GO:0006508]	224308
A0A6M3ZIW3	unreviewed	A0A6M3ZIW3_BACSU	HIR78_18175			224308
A0A6M3ZIW9	unreviewed	A0A6M3ZIW9_BACSU	HIR78_16250		membrane [GO:0016020]	224308
A0A6M3ZIX3	unreviewed	A0A6M3ZIX3_BACSU	HIR78_14345		membrane [GO:0016020]	224308
A0A6M3ZIX4	unreviewed	A0A6M3ZIX4_BACSU	HIR78_23255		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	224308
A0A6M3ZIX5	unreviewed	A0A6M3ZIX5_BACSU	HIR78_22735			224308
A0A6M3ZIX8	unreviewed	A0A6M3ZIX8_BACSU	HIR78_18230		membrane [GO:0016020]	224308
A0A6M3ZIY7	unreviewed	A0A6M3ZIY7_BACSU	HIR78_18285	2.6.1.-	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	224308
A0A6M3ZIY9	unreviewed	A0A6M3ZIY9_BACSU	HIR78_22750		membrane [GO:0016020]	224308
A0A6M3ZIZ8	unreviewed	A0A6M3ZIZ8_BACSU	gntK HIR78_22800	2.7.1.12	gluconokinase activity [GO:0046316]; D-gluconate metabolic process [GO:0019521]	224308
A0A6M3ZIZ9	unreviewed	A0A6M3ZIZ9_BACSU	HIR78_19830		membrane [GO:0016020]	224308
A0A6M3ZJ03	unreviewed	A0A6M3ZJ03_BACSU	HIR78_18385			224308
A0A6M3ZJ09	unreviewed	A0A6M3ZJ09_BACSU	liaK yydH HIR78_22855		membrane [GO:0016020]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]	224308
A0A6M3ZJ10	unreviewed	A0A6M3ZJ10_BACSU	HIR78_12345		outer membrane [GO:0019867]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; peptidoglycan turnover [GO:0009254]	224308
A0A6M3ZJ13	unreviewed	A0A6M3ZJ13_BACSU	comGB HIR78_14655		plasma membrane [GO:0005886]; protein secretion [GO:0009306]	224308
A0A6M3ZJ14	unreviewed	A0A6M3ZJ14_BACSU	HIR78_13355			224308
A0A6M3ZJ15	unreviewed	A0A6M3ZJ15_BACSU	HIR78_21835		plasma membrane [GO:0005886]	224308
A0A6M3ZJ22	unreviewed	A0A6M3ZJ22_BACSU	HIR78_14710			224308
A0A6M3ZJ23	unreviewed	A0A6M3ZJ23_BACSU	HIR78_14245		acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; fatty acid biosynthetic process [GO:0006633]	224308
A0A6M3ZJ24	unreviewed	A0A6M3ZJ24_BACSU	HIR78_22880			224308
A0A6M3ZJ27	unreviewed	A0A6M3ZJ27_BACSU	adeR HIR78_18550		DNA binding [GO:0003677]; GTP binding [GO:0005525]	224308
A0A6M3ZJ31	unreviewed	A0A6M3ZJ31_BACSU	HIR78_15770			224308
A0A6M3ZJ35	unreviewed	A0A6M3ZJ35_BACSU	HIR78_14820		membrane [GO:0016020]	224308
A0A6M3ZJ53	unreviewed	A0A6M3ZJ53_BACSU	mcpA HIR78_18185		plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	224308
A0A6M3ZJ54	unreviewed	A0A6M3ZJ54_BACSU	cotNH HIR78_18725			224308
A0A6M3ZJ55	unreviewed	A0A6M3ZJ55_BACSU	yqfD HIR78_14975		membrane [GO:0016020]	224308
A0A6M3ZJ61	unreviewed	A0A6M3ZJ61_BACSU	HIR78_18775		hydrolase activity [GO:0016787]; nucleotide binding [GO:0000166]; nucleotide catabolic process [GO:0009166]	224308
A0A6M3ZJ63	unreviewed	A0A6M3ZJ63_BACSU	HIR78_19200		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	224308
A0A6M3ZJ64	unreviewed	A0A6M3ZJ64_BACSU	HIR78_23280		acetyltransferase activity [GO:0016407]	224308
A0A6M3ZJ66	unreviewed	A0A6M3ZJ66_BACSU	pucD HIR78_18835	1.17.1.4	iron ion binding [GO:0005506]; xanthine dehydrogenase activity [GO:0004854]	224308
A0A6M3ZJ72	unreviewed	A0A6M3ZJ72_BACSU	holA HIR78_15080	2.7.7.7	DNA polymerase III complex [GO:0009360]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA replication [GO:0006260]	224308
A0A6M3ZJ73	unreviewed	A0A6M3ZJ73_BACSU	HIR78_21240			224308
A0A6M3ZJ74	unreviewed	A0A6M3ZJ74_BACSU	HIR78_18890		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	224308
A0A6M3ZJ76	unreviewed	A0A6M3ZJ76_BACSU	HIR78_23330		membrane [GO:0016020]	224308
A0A6M3ZJ83	unreviewed	A0A6M3ZJ83_BACSU	sufB HIR78_18940		iron-sulfur cluster assembly [GO:0016226]	224308
A0A6M3ZJ87	unreviewed	A0A6M3ZJ87_BACSU	HIR78_18990			224308
A0A6M3ZJ94	unreviewed	A0A6M3ZJ94_BACSU	HIR78_19045			224308
A0A6M3ZJ98	unreviewed	A0A6M3ZJ98_BACSU	HIR78_15235			224308
A0A6M3ZJ99	unreviewed	A0A6M3ZJ99_BACSU	mrgA HIR78_19105		DNA binding [GO:0003677]; ferric iron binding [GO:0008199]; oxidoreductase activity, acting on metal ions [GO:0016722]	224308
A0A6M3ZJA7	unreviewed	A0A6M3ZJA7_BACSU	HIR78_03535		plasma membrane [GO:0005886]; symporter activity [GO:0015293]; carbohydrate transport [GO:0008643]; sodium ion transport [GO:0006814]	224308
A0A6M3ZJB3	unreviewed	A0A6M3ZJB3_BACSU	HIR78_19210			224308
A0A6M3ZJB7	unreviewed	A0A6M3ZJB7_BACSU	HIR78_19265		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	224308
A0A6M3ZJC0	unreviewed	A0A6M3ZJC0_BACSU	modA HIR78_19320		metal ion binding [GO:0046872]; molybdate ion transport [GO:0015689]	224308
A0A6M3ZJC8	unreviewed	A0A6M3ZJC8_BACSU	bdbD HIR78_19370		membrane [GO:0016020]	224308
A0A6M3ZJC9	unreviewed	A0A6M3ZJC9_BACSU	yrkP HIR78_15560		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	224308
A0A6M3ZJD0	unreviewed	A0A6M3ZJD0_BACSU	HIR78_07015			224308
A0A6M3ZJD8	unreviewed	A0A6M3ZJD8_BACSU	spoVM HIR78_08645			224308
A0A6M3ZJE1	unreviewed	A0A6M3ZJE1_BACSU	HIR78_19480		plasma membrane [GO:0005886]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	224308
A0A6M3ZJE4	unreviewed	A0A6M3ZJE4_BACSU	HIR78_15670		DNA-binding transcription factor activity [GO:0003700]	224308
A0A6M3ZJG1	unreviewed	A0A6M3ZJG1_BACSU	HIR78_15785		zinc ion binding [GO:0008270]	224308
A0A6M3ZJH2	unreviewed	A0A6M3ZJH2_BACSU	rsbP HIR78_19690			224308
A0A6M3ZJI0	unreviewed	A0A6M3ZJI0_BACSU	rpoN HIR78_19760		DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-binding transcription activator activity [GO:0001216]; nucleotidyltransferase activity [GO:0016779]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	224308
A0A6M3ZJI4	unreviewed	A0A6M3ZJI4_BACSU	hepT HIR78_13635		prenyltransferase activity [GO:0004659]; isoprenoid biosynthetic process [GO:0008299]	224308
A0A6M3ZJI5	unreviewed	A0A6M3ZJI5_BACSU	epsG HIR78_19810		membrane [GO:0016020]	224308
A0A6M3ZJJ2	unreviewed	A0A6M3ZJJ2_BACSU	HIR78_19875		hydrolase activity [GO:0016787]	224308
A0A6M3ZJJ3	unreviewed	A0A6M3ZJJ3_BACSU	HIR78_15995			224308
A0A6M3ZJK5	unreviewed	A0A6M3ZJK5_BACSU	HIR78_19995		carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]	224308
A0A6M3ZJK6	unreviewed	A0A6M3ZJK6_BACSU	levE HIR78_15910		cytoplasm [GO:0005737]; kinase activity [GO:0016301]; protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	224308
A0A6M3ZJM7	unreviewed	A0A6M3ZJM7_BACSU	pchR HIR78_20205		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	224308
A0A6M3ZJP8	unreviewed	A0A6M3ZJP8_BACSU	flgL HIR78_20370		bacterial-type flagellum hook [GO:0009424]; structural molecule activity [GO:0005198]; bacterial-type flagellum-dependent cell motility [GO:0071973]	224308
A0A6M3ZJQ2	unreviewed	A0A6M3ZJQ2_BACSU	mreD HIR78_16425		plasma membrane [GO:0005886]; regulation of cell shape [GO:0008360]	224308
A0A6M3ZJR3	unreviewed	A0A6M3ZJR3_BACSU	bacB HIR78_21610	5.3.3.19	isomerase activity [GO:0016853]	224308
A0A6M3ZJS0	unreviewed	A0A6M3ZJS0_BACSU	HIR78_22380		membrane [GO:0016020]	224308
A0A6M3ZJS4	unreviewed	A0A6M3ZJS4_BACSU	tagD HIR78_20565	2.7.7.39	cytoplasm [GO:0005737]; glycerol-3-phosphate cytidylyltransferase activity [GO:0047348]; metal ion binding [GO:0046872]; teichoic acid biosynthetic process [GO:0019350]	224308
A0A6M3ZJT3	unreviewed	A0A6M3ZJT3_BACSU	tagT HIR78_20615		transferase activity [GO:0016740]; cell wall organization [GO:0071555]	224308
A0A6M3ZJT6	unreviewed	A0A6M3ZJT6_BACSU	gerE HIR78_16635		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	224308
A0A6M3ZJU0	unreviewed	A0A6M3ZJU0_BACSU	rbsC HIR78_20670		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZJU3	unreviewed	A0A6M3ZJU3_BACSU	etfA HIR78_16685		electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]	224308
A0A6M3ZJU6	unreviewed	A0A6M3ZJU6_BACSU	HIR78_20775		DNA-binding transcription factor activity [GO:0003700]	224308
A0A6M3ZJU8	unreviewed	A0A6M3ZJU8_BACSU	HIR78_16790		plasma membrane [GO:0005886]; cellular response to starvation [GO:0009267]	224308
A0A6M3ZJV8	unreviewed	A0A6M3ZJV8_BACSU	HIR78_20885		membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	224308
A0A6M3ZJW8	unreviewed	A0A6M3ZJW8_BACSU	HIR78_20935		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	224308
A0A6M3ZJW9	unreviewed	A0A6M3ZJW9_BACSU	HIR78_16945		DNA binding [GO:0003677]	224308
A0A6M3ZJX3	unreviewed	A0A6M3ZJX3_BACSU	HIR78_20995		membrane [GO:0016020]	224308
A0A6M3ZJY9	unreviewed	A0A6M3ZJY9_BACSU	ytrH HIR78_17050		membrane [GO:0016020]	224308
A0A6M3ZJZ2	unreviewed	A0A6M3ZJZ2_BACSU	spoIID HIR78_21105		sporulation resulting in formation of a cellular spore [GO:0030435]	224308
A0A6M3ZJZ6	unreviewed	A0A6M3ZJZ6_BACSU	HIR78_17100			224308
A0A6M3ZK02	unreviewed	A0A6M3ZK02_BACSU	HIR78_17150			224308
A0A6M3ZK03	unreviewed	A0A6M3ZK03_BACSU	HIR78_21210			224308
A0A6M3ZK13	unreviewed	A0A6M3ZK13_BACSU	refZ HIR78_17255		DNA binding [GO:0003677]	224308
A0A6M3ZK18	unreviewed	A0A6M3ZK18_BACSU	HIR78_21325		membrane [GO:0016020]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	224308
A0A6M3ZK31	unreviewed	A0A6M3ZK31_BACSU	HIR78_21435		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	224308
A0A6M3ZK40	unreviewed	A0A6M3ZK40_BACSU	speB HIR78_21490	3.5.3.11	agmatinase activity [GO:0008783]; metal ion binding [GO:0046872]	224308
A0A6M3ZK66	unreviewed	A0A6M3ZK66_BACSU	spsA HIR78_21700		transferase activity [GO:0016740]	224308
A0A6M3ZK73	unreviewed	A0A6M3ZK73_BACSU	HIR78_21750		DNA binding [GO:0003677]	224308
A0A6M3ZK88	unreviewed	A0A6M3ZK88_BACSU	glxA HIR78_21935		lactoylglutathione lyase activity [GO:0004462]; metal ion binding [GO:0046872]	224308
A0A6M3ZK97	unreviewed	A0A6M3ZK97_BACSU	HIR78_22040		hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; carbohydrate metabolic process [GO:0005975]	224308
A0A6M3ZK98	unreviewed	A0A6M3ZK98_BACSU	HIR78_22095		plasma membrane [GO:0005886]	224308
A0A6M3ZKA6	unreviewed	A0A6M3ZKA6_BACSU	HIR78_22150		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]	224308
A0A6M3ZKD3	unreviewed	A0A6M3ZKD3_BACSU	HIR78_22360			224308
A0A6M3ZKD9	unreviewed	A0A6M3ZKD9_BACSU	HIR78_22415			224308
A0A6M3ZKF2	unreviewed	A0A6M3ZKF2_BACSU	HIR78_22515		plasma membrane [GO:0005886]	224308
A0A6M3ZKF6	unreviewed	A0A6M3ZKF6_BACSU	mstX HIR78_18240			224308
A0A6M3ZKF7	unreviewed	A0A6M3ZKF7_BACSU	HIR78_22565		membrane [GO:0016020]	224308
A0A6M3ZKG3	unreviewed	A0A6M3ZKG3_BACSU	HIR78_18295		hydrolase activity [GO:0016787]	224308
