Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
A0A223DQS1	unreviewed	A0A223DQS1_ECOLI	traH			511145
A0A223DQS2	unreviewed	A0A223DQS2_ECOLI	ygeA			511145
A0A223DQS3	unreviewed	A0A223DQS3_ECOLI	traF			511145
A0A223DQS4	unreviewed	A0A223DQS4_ECOLI	yhaA			511145
A0A223DQS5	unreviewed	A0A223DQS5_ECOLI	trbJ			511145
A0A223DQS7	unreviewed	A0A223DQS7_ECOLI	pilS		membrane [GO:0016020]	511145
A0A223DQS8	unreviewed	A0A223DQS8_ECOLI	pilU		plasma membrane [GO:0005886]; aspartic-type endopeptidase activity [GO:0004190]; signal peptide processing [GO:0006465]	511145
A0A223DQS9	unreviewed	A0A223DQS9_ECOLI	pilQ		plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; nucleotide binding [GO:0000166]	511145
A0A223DQT0	unreviewed	A0A223DQT0_ECOLI	pilO		membrane [GO:0016020]	511145
A0A223DQT1	unreviewed	A0A223DQT1_ECOLI	pilT			511145
A0A223DQT2	unreviewed	A0A223DQT2_ECOLI	traK		membrane [GO:0016020]	511145
A0A223DQT3	unreviewed	A0A223DQT3_ECOLI	traB			511145
A0A223DQT4	unreviewed	A0A223DQT4_ECOLI	pilR		plasma membrane [GO:0005886]	511145
A0A223DQT5	unreviewed	A0A223DQT5_ECOLI	ydiA			511145
A0A223DQT6	unreviewed	A0A223DQT6_ECOLI	traD			511145
A0A223DQT7	unreviewed	A0A223DQT7_ECOLI				511145
A0A223DQT8	unreviewed	A0A223DQT8_ECOLI	pilM			511145
A0A223DQT9	unreviewed	A0A223DQT9_ECOLI	ydfA			511145
A0A223DQU0	unreviewed	A0A223DQU0_ECOLI				511145
A0A223DQU1	unreviewed	A0A223DQU1_ECOLI	yeaA			511145
A0A223DQU2	unreviewed	A0A223DQU2_ECOLI	rci		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	511145
A0A223DQU3	unreviewed	A0A223DQU3_ECOLI				511145
A0A223DQU4	unreviewed	A0A223DQU4_ECOLI			membrane [GO:0016020]	511145
A0A223DQU5	unreviewed	A0A223DQU5_ECOLI	pilP			511145
A0A223DQU7	unreviewed	A0A223DQU7_ECOLI	pilN		outer membrane [GO:0019867]; pilus assembly [GO:0009297]; protein secretion [GO:0009306]	511145
A0A223DQU9	unreviewed	A0A223DQU9_ECOLI				511145
A0A223DQV0	unreviewed	A0A223DQV0_ECOLI				511145
A0A223DQV1	unreviewed	A0A223DQV1_ECOLI				511145
A0A223DQV2	unreviewed	A0A223DQV2_ECOLI	nikB			511145
A0A223DQV3	unreviewed	A0A223DQV3_ECOLI	yaiB			511145
A0A223DQV4	unreviewed	A0A223DQV4_ECOLI	ydjA			511145
A0A223DQV5	unreviewed	A0A223DQV5_ECOLI				511145
A0A223DQV6	unreviewed	A0A223DQV6_ECOLI				511145
A0A223DQV7	unreviewed	A0A223DQV7_ECOLI	yajA		DNA binding [GO:0003677]	511145
A0A223DQV8	unreviewed	A0A223DQV8_ECOLI	pilV		membrane [GO:0016020]	511145
A0A223DQV9	unreviewed	A0A223DQV9_ECOLI	yebA		membrane [GO:0016020]	511145
A0A223DQW0	unreviewed	A0A223DQW0_ECOLI	ycgB			511145
A0A223DQW1	unreviewed	A0A223DQW1_ECOLI	hicB			511145
A0A223DQW2	unreviewed	A0A223DQW2_ECOLI	ycfA		hydrolase activity [GO:0016787]; mRNA binding [GO:0003729]	511145
A0A223DQW3	unreviewed	A0A223DQW3_ECOLI	yafA			511145
A0A223DQW4	unreviewed	A0A223DQW4_ECOLI	traL			511145
A0A223DQW5	unreviewed	A0A223DQW5_ECOLI				511145
A0A223DQW6	unreviewed	A0A223DQW6_ECOLI	parA			511145
A0A223DQW7	unreviewed	A0A223DQW7_ECOLI	yagA			511145
A0A223DQW8	unreviewed	A0A223DQW8_ECOLI	yajC			511145
A0A223DQW9	unreviewed	A0A223DQW9_ECOLI	nikA			511145
A0A223DQX0	unreviewed	A0A223DQX0_ECOLI	yddA		membrane [GO:0016020]	511145
A0A223DQX1	unreviewed	A0A223DQX1_ECOLI	yaiA			511145
A0A223DQX3	unreviewed	A0A223DQX3_ECOLI				511145
A0A223DQX4	unreviewed	A0A223DQX4_ECOLI				511145
A0A223DQX5	unreviewed	A0A223DQX5_ECOLI	yceB		membrane [GO:0016020]	511145
A0A223DQX6	unreviewed	A0A223DQX6_ECOLI	ycfB		sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	511145
A0A223DQX7	unreviewed	A0A223DQX7_ECOLI				511145
A0A223DQX8	unreviewed	A0A223DQX8_ECOLI	tnpA			511145
A0A223DQX9	unreviewed	A0A223DQX9_ECOLI			DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	511145
A0A223DQY0	unreviewed	A0A223DQY0_ECOLI				511145
A0A223DQY1	unreviewed	A0A223DQY1_ECOLI				511145
A0A223DQY2	unreviewed	A0A223DQY2_ECOLI	yadA		nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	511145
A0A223DQY3	unreviewed	A0A223DQY3_ECOLI				511145
A0A223DQY4	unreviewed	A0A223DQY4_ECOLI	yahA			511145
A0A223DQY5	unreviewed	A0A223DQY5_ECOLI				511145
A0A223DQY6	unreviewed	A0A223DQY6_ECOLI	ydhA		plasma membrane [GO:0005886]	511145
A0A223DQY8	unreviewed	A0A223DQY8_ECOLI			membrane [GO:0016020]	511145
A0A223DQY9	unreviewed	A0A223DQY9_ECOLI				511145
A0A223DQZ0	unreviewed	A0A223DQZ0_ECOLI	yheC		DNA-templated transcription [GO:0006351]	511145
A0A223DQZ1	unreviewed	A0A223DQZ1_ECOLI	yaeC		cytoplasm [GO:0005737]; RNA strand annealing activity [GO:0033592]; RNA strand-exchange activity [GO:0034057]; post-transcriptional regulation of gene expression [GO:0010608]	511145
A0A223DQZ2	unreviewed	A0A223DQZ2_ECOLI	yhcA		membrane [GO:0016020]	511145
A0A223DQZ4	unreviewed	A0A223DQZ4_ECOLI	yheB			511145
A0A223DQZ5	unreviewed	A0A223DQZ5_ECOLI	yadB		sequence-specific DNA binding [GO:0043565]	511145
A0A223DQZ7	unreviewed	A0A223DQZ7_ECOLI				511145
A0A223DR00	unreviewed	A0A223DR00_ECOLI	repA		plasmid maintenance [GO:0006276]	511145
A0A223DR02	unreviewed	A0A223DR02_ECOLI				511145
A0A223DR03	unreviewed	A0A223DR03_ECOLI				511145
A0A223DR06	unreviewed	A0A223DR06_ECOLI	yhbB		membrane [GO:0016020]	511145
A0A223DR15	unreviewed	A0A223DR15_ECOLI				511145
A0A223DR27	unreviewed	A0A223DR27_ECOLI			DNA binding [GO:0003677]	511145
A0A223DR37	unreviewed	A0A223DR37_ECOLI			membrane [GO:0016020]	511145
A0A385XJK5	reviewed	YPAB_ECOLI	ypaB b4605			83333
A0A385XJL2	reviewed	YGDT_ECOLI	ygdT b4610			83333
A0A3G0QC22	unreviewed	A0A3G0QC22_ECOLI	yncM		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	83333
A0A4D6FVK6	unreviewed	A0A4D6FVK6_ECOLI	mCherry		bioluminescence [GO:0008218]; generation of precursor metabolites and energy [GO:0006091]	511145
A0A4D6FVL5	unreviewed	A0A4D6FVL5_ECOLI	lacI		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	511145
A0A4D6FVN4	unreviewed	A0A4D6FVN4_ECOLI	malR-celR		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	511145
A0A4D6FVT4	unreviewed	A0A4D6FVT4_ECOLI	rbsR		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	511145
A0A4D6FVZ7	unreviewed	A0A4D6FVZ7_ECOLI	malR-rbsR		DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]	511145
A0A4D6FW43	unreviewed	A0A4D6FW43_ECOLI	gfp		bioluminescence [GO:0008218]; generation of precursor metabolites and energy [GO:0006091]	511145
A0A4D6FXC7	unreviewed	A0A4D6FXC7_ECOLI	tetR		DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; response to antibiotic [GO:0046677]	511145
A0A4D6FYT2	unreviewed	A0A4D6FYT2_ECOLI	rbsR-celR		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	511145
A0A6D1P133	unreviewed	A0A6D1P133_ECOW3	frdD		membrane [GO:0016020]; fumarate metabolic process [GO:0006106]	316407
A0A6D1P2M9	unreviewed	A0A6D1P2M9_ECOW3				316407
A0A6G6FTN6	unreviewed	A0A6G6FTN6_ECOLI	chiA		extracellular region [GO:0005576]; carbohydrate binding [GO:0030246]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]	83333
A0A6G6FTV1	unreviewed	A0A6G6FTV1_ECOLI	fimH		pilus [GO:0009289]; cell adhesion [GO:0007155]	83333
A0A7S8ZWG7	unreviewed	A0A7S8ZWG7_ECOW3	flgG		bacterial-type flagellum basal body [GO:0009425]; bacterial-type flagellum-dependent swarming motility [GO:0071978]	316407
A0A8A4RV05	unreviewed	A0A8A4RV05_ECOLI	ICJKHHIM_00005			511145
A0A8A4RV23	unreviewed	A0A8A4RV23_ECOLI	ICJKHHIM_00015			511145
A0A8A4RV34	unreviewed	A0A8A4RV34_ECOLI	noc ICJKHHIM_00025		DNA binding [GO:0003677]	511145
A0A8A4RV45	unreviewed	A0A8A4RV45_ECOLI	ICJKHHIM_00035	2.1.1.37	methyltransferase activity [GO:0008168]; DNA restriction-modification system [GO:0009307]; methylation [GO:0032259]	511145
A0A8A4RV57	unreviewed	A0A8A4RV57_ECOLI	ICJKHHIM_00045			511145
A0A8A4RV67	unreviewed	A0A8A4RV67_ECOLI	ICJKHHIM_00055		membrane [GO:0016020]	511145
A0A8A4RV79	unreviewed	A0A8A4RV79_ECOLI	ICJKHHIM_00065		membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]	511145
A0A8A4RV92	unreviewed	A0A8A4RV92_ECOLI	cobS ICJKHHIM_00075	6.6.1.2	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ligase activity [GO:0016874]	511145
A0A8A4RVA2	unreviewed	A0A8A4RVA2_ECOLI	ICJKHHIM_00009		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	511145
A0A8A4RVA7	unreviewed	A0A8A4RVA7_ECOLI	ICJKHHIM_00085			511145
A0A8A4RVB5	unreviewed	A0A8A4RVB5_ECOLI	ICJKHHIM_00012 ICJKHHIM_00019 ICJKHHIM_00170		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition [GO:0032196]	511145
A0A8A4RVB7	unreviewed	A0A8A4RVB7_ECOLI	ICJKHHIM_00095		membrane [GO:0016020]	511145
A0A8A4RVC5	unreviewed	A0A8A4RVC5_ECOLI	ICJKHHIM_00029			511145
A0A8A4RVC9	unreviewed	A0A8A4RVC9_ECOLI	ICJKHHIM_00105			511145
A0A8A4RVD8	unreviewed	A0A8A4RVD8_ECOLI	ICJKHHIM_00039			511145
A0A8A4RVE2	unreviewed	A0A8A4RVE2_ECOLI	ICJKHHIM_00115		membrane [GO:0016020]	511145
A0A8A4RVE7	unreviewed	A0A8A4RVE7_ECOLI	ICJKHHIM_00049		membrane [GO:0016020]	511145
A0A8A4RVF6	unreviewed	A0A8A4RVF6_ECOLI	tus ICJKHHIM_00125		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA replication termination [GO:0006274]	511145
A0A8A4RVF8	unreviewed	A0A8A4RVF8_ECOLI	ICJKHHIM_00059		membrane [GO:0016020]	511145
A0A8A4RVG8	unreviewed	A0A8A4RVG8_ECOLI	ICJKHHIM_00135			511145
A0A8A4RVH1	unreviewed	A0A8A4RVH1_ECOLI	ICJKHHIM_00069			511145
A0A8A4RVH9	unreviewed	A0A8A4RVH9_ECOLI	ICJKHHIM_00145		catalytic activity [GO:0003824]	511145
A0A8A4RVI1	unreviewed	A0A8A4RVI1_ECOLI	ICJKHHIM_00079			511145
A0A8A4RVJ2	unreviewed	A0A8A4RVJ2_ECOLI	ICJKHHIM_00155			511145
A0A8A4RVJ3	unreviewed	A0A8A4RVJ3_ECOLI	ICJKHHIM_00089			511145
A0A8A4RVK1	unreviewed	A0A8A4RVK1_ECOLI	higB2 ICJKHHIM_00165			511145
A0A8A4RVK3	unreviewed	A0A8A4RVK3_ECOLI	ICJKHHIM_00099			511145
A0A8A4RVL2	unreviewed	A0A8A4RVL2_ECOLI	tetA_2 ICJKHHIM_00175		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; response to antibiotic [GO:0046677]	511145
A0A8A4RVL4	unreviewed	A0A8A4RVL4_ECOLI	ICJKHHIM_00109		membrane [GO:0016020]	511145
A0A8A4RVM6	unreviewed	A0A8A4RVM6_ECOLI	ICJKHHIM_00119			511145
A0A8A4RVN5	unreviewed	A0A8A4RVN5_ECOLI	ICJKHHIM_00129			511145
A0A8A4RVP4	unreviewed	A0A8A4RVP4_ECOLI	ICJKHHIM_00139			511145
A0A8A4RVQ5	unreviewed	A0A8A4RVQ5_ECOLI	ICJKHHIM_00149			511145
A0A8A4RVR5	unreviewed	A0A8A4RVR5_ECOLI	ICJKHHIM_00159			511145
A0A8A4RVS5	unreviewed	A0A8A4RVS5_ECOLI	ICJKHHIM_00169			511145
A0A8A4RWU5	unreviewed	A0A8A4RWU5_ECOLI	ICJKHHIM_00008		DNA repair [GO:0006281]	511145
A0A8A4RWU6	unreviewed	A0A8A4RWU6_ECOLI	ICJKHHIM_00011			511145
A0A8A4RWV6	unreviewed	A0A8A4RWV6_ECOLI	ICJKHHIM_00021		DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]; DNA integration [GO:0015074]	511145
A0A8A4RWV7	unreviewed	A0A8A4RWV7_ECOLI	ICJKHHIM_00018		DNA binding [GO:0003677]	511145
A0A8A4RWW5	unreviewed	A0A8A4RWW5_ECOLI	ICJKHHIM_00031			511145
A0A8A4RWW8	unreviewed	A0A8A4RWW8_ECOLI	ICJKHHIM_00028			511145
A0A8A4RWX6	unreviewed	A0A8A4RWX6_ECOLI	ICJKHHIM_00041			511145
A0A8A4RWY1	unreviewed	A0A8A4RWY1_ECOLI	ICJKHHIM_00038			511145
A0A8A4RWY6	unreviewed	A0A8A4RWY6_ECOLI	ICJKHHIM_00051			511145
A0A8A4RWZ0	unreviewed	A0A8A4RWZ0_ECOLI	ICJKHHIM_00048		membrane [GO:0016020]	511145
A0A8A4RX00	unreviewed	A0A8A4RX00_ECOLI	insG ICJKHHIM_00061		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	511145
A0A8A4RX01	unreviewed	A0A8A4RX01_ECOLI	ICJKHHIM_00058			511145
A0A8A4RX10	unreviewed	A0A8A4RX10_ECOLI	ICJKHHIM_00071			511145
A0A8A4RX11	unreviewed	A0A8A4RX11_ECOLI	ICJKHHIM_00068			511145
A0A8A4RX18	unreviewed	A0A8A4RX18_ECOLI	ICJKHHIM_00081		cobalamin biosynthetic process [GO:0009236]	511145
A0A8A4RX21	unreviewed	A0A8A4RX21_ECOLI	ICJKHHIM_00078		DNA binding [GO:0003677]; DNA recombination [GO:0006310]	511145
A0A8A4RX30	unreviewed	A0A8A4RX30_ECOLI	ICJKHHIM_00091			511145
A0A8A4RX32	unreviewed	A0A8A4RX32_ECOLI	ICJKHHIM_00088			511145
A0A8A4RX44	unreviewed	A0A8A4RX44_ECOLI	ICJKHHIM_00101			511145
A0A8A4RX46	unreviewed	A0A8A4RX46_ECOLI	ICJKHHIM_00098			511145
A0A8A4RX51	unreviewed	A0A8A4RX51_ECOLI	ICJKHHIM_00111			511145
A0A8A4RX54	unreviewed	A0A8A4RX54_ECOLI	ICJKHHIM_00108			511145
A0A8A4RX62	unreviewed	A0A8A4RX62_ECOLI	ICJKHHIM_00118			511145
A0A8A4RX63	unreviewed	A0A8A4RX63_ECOLI	ICJKHHIM_00121			511145
A0A8A4RX74	unreviewed	A0A8A4RX74_ECOLI	ICJKHHIM_00131		membrane [GO:0016020]	511145
A0A8A4RX81	unreviewed	A0A8A4RX81_ECOLI	ICJKHHIM_00138			511145
A0A8A4RX83	unreviewed	A0A8A4RX83_ECOLI	ICJKHHIM_00141		membrane [GO:0016020]	511145
A0A8A4RX93	unreviewed	A0A8A4RX93_ECOLI	ICJKHHIM_00151			511145
A0A8A4RX94	unreviewed	A0A8A4RX94_ECOLI	ICJKHHIM_00148			511145
A0A8A4RXA6	unreviewed	A0A8A4RXA6_ECOLI	ICJKHHIM_00158			511145
A0A8A4RXA7	unreviewed	A0A8A4RXA7_ECOLI	ICJKHHIM_00161		cytoplasm [GO:0005737]	511145
A0A8A4RXB4	unreviewed	A0A8A4RXB4_ECOLI	ICJKHHIM_00168			511145
A0A8A4RXB7	unreviewed	A0A8A4RXB7_ECOLI	xerC_2 ICJKHHIM_00171		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	511145
A0A8A4RXC3	unreviewed	A0A8A4RXC3_ECOLI	emrE_2 emrE_1 ICJKHHIM_00173 ICJKHHIM_00178		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	511145
A0A8A4RXF3	unreviewed	A0A8A4RXF3_ECOLI	ICJKHHIM_00006			511145
A0A8A4RXH0	unreviewed	A0A8A4RXH0_ECOLI	ICJKHHIM_00026			511145
A0A8A4RXH8	unreviewed	A0A8A4RXH8_ECOLI	ICJKHHIM_00036			511145
A0A8A4RXI8	unreviewed	A0A8A4RXI8_ECOLI	ICJKHHIM_00046			511145
A0A8A4RXJ9	unreviewed	A0A8A4RXJ9_ECOLI	ICJKHHIM_00056			511145
A0A8A4RXK8	unreviewed	A0A8A4RXK8_ECOLI	ICJKHHIM_00066			511145
A0A8A4RXL6	unreviewed	A0A8A4RXL6_ECOLI	ICJKHHIM_00076			511145
A0A8A4RXM5	unreviewed	A0A8A4RXM5_ECOLI	yfaE ICJKHHIM_00086		2 iron, 2 sulfur cluster binding [GO:0051537]	511145
A0A8A4RXN4	unreviewed	A0A8A4RXN4_ECOLI	ICJKHHIM_00096			511145
A0A8A4RXP3	unreviewed	A0A8A4RXP3_ECOLI	ICJKHHIM_00106			511145
A0A8A4RXQ3	unreviewed	A0A8A4RXQ3_ECOLI	ICJKHHIM_00116		membrane [GO:0016020]	511145
A0A8A4RXR3	unreviewed	A0A8A4RXR3_ECOLI	smc ICJKHHIM_00126		dynein complex binding [GO:0070840]; protein homodimerization activity [GO:0042803]	511145
A0A8A4RXS2	unreviewed	A0A8A4RXS2_ECOLI	ICJKHHIM_00136		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; bacterial-type flagellum organization [GO:0044781]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of bacterial-type flagellum assembly [GO:1902208]	511145
A0A8A4RXT2	unreviewed	A0A8A4RXT2_ECOLI	ICJKHHIM_00146			511145
A0A8A4RXU0	unreviewed	A0A8A4RXU0_ECOLI	ICJKHHIM_00156		membrane [GO:0016020]	511145
A0A8A4RXU9	unreviewed	A0A8A4RXU9_ECOLI	ICJKHHIM_00166			511145
A0A8A4RXV9	unreviewed	A0A8A4RXV9_ECOLI	ICJKHHIM_00176		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	511145
A0A8A4RY97	unreviewed	A0A8A4RY97_ECOLI	pinE ICJKHHIM_00010		DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]; DNA integration [GO:0015074]	511145
A0A8A4RYA6	unreviewed	A0A8A4RYA6_ECOLI	ICJKHHIM_00020			511145
A0A8A4RYB6	unreviewed	A0A8A4RYB6_ECOLI	ICJKHHIM_00030			511145
A0A8A4RYC2	unreviewed	A0A8A4RYC2_ECOLI	ICJKHHIM_00040			511145
A0A8A4RYD2	unreviewed	A0A8A4RYD2_ECOLI	ICJKHHIM_00050			511145
A0A8A4RYE2	unreviewed	A0A8A4RYE2_ECOLI	ICJKHHIM_00060			511145
A0A8A4RYE8	unreviewed	A0A8A4RYE8_ECOLI	ICJKHHIM_00002		peptide-alanine-alpha-N-acetyltransferase activity [GO:0008999]	511145
A0A8A4RYF1	unreviewed	A0A8A4RYF1_ECOLI	ICJKHHIM_00070			511145
A0A8A4RYF9	unreviewed	A0A8A4RYF9_ECOLI	ICJKHHIM_00080			511145
A0A8A4RYG2	unreviewed	A0A8A4RYG2_ECOLI	ICJKHHIM_00022			511145
A0A8A4RYG6	unreviewed	A0A8A4RYG6_ECOLI	ICJKHHIM_00090			511145
A0A8A4RYG8	unreviewed	A0A8A4RYG8_ECOLI	ICJKHHIM_00032			511145
A0A8A4RYH4	unreviewed	A0A8A4RYH4_ECOLI	ICJKHHIM_00042			511145
A0A8A4RYH7	unreviewed	A0A8A4RYH7_ECOLI	yfbR ICJKHHIM_00100	3.1.3.5	hydrolase activity [GO:0016787]	511145
A0A8A4RYI4	unreviewed	A0A8A4RYI4_ECOLI	ICJKHHIM_00052		membrane [GO:0016020]	511145
A0A8A4RYI7	unreviewed	A0A8A4RYI7_ECOLI	ICJKHHIM_00110		membrane [GO:0016020]	511145
A0A8A4RYJ7	unreviewed	A0A8A4RYJ7_ECOLI	ICJKHHIM_00120			511145
A0A8A4RYK0	unreviewed	A0A8A4RYK0_ECOLI	ICJKHHIM_00072			511145
A0A8A4RYK6	unreviewed	A0A8A4RYK6_ECOLI	ICJKHHIM_00130			511145
A0A8A4RYK7	unreviewed	A0A8A4RYK7_ECOLI	ICJKHHIM_00082			511145
A0A8A4RYL6	unreviewed	A0A8A4RYL6_ECOLI	ICJKHHIM_00092			511145
A0A8A4RYL7	unreviewed	A0A8A4RYL7_ECOLI	ICJKHHIM_00140			511145
A0A8A4RYM7	unreviewed	A0A8A4RYM7_ECOLI	ICJKHHIM_00150		membrane [GO:0016020]	511145
A0A8A4RYM9	unreviewed	A0A8A4RYM9_ECOLI	ICJKHHIM_00102			511145
A0A8A4RYN5	unreviewed	A0A8A4RYN5_ECOLI	ICJKHHIM_00160			511145
A0A8A4RYN9	unreviewed	A0A8A4RYN9_ECOLI	ICJKHHIM_00112			511145
A0A8A4RYP5	unreviewed	A0A8A4RYP5_ECOLI	xerC_1 ICJKHHIM_00122		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	511145
A0A8A4RYQ4	unreviewed	A0A8A4RYQ4_ECOLI	ICJKHHIM_00132		membrane [GO:0016020]	511145
A0A8A4RYR2	unreviewed	A0A8A4RYR2_ECOLI	ICJKHHIM_00142			511145
A0A8A4RYR7	unreviewed	A0A8A4RYR7_ECOLI	ICJKHHIM_00152		membrane [GO:0016020]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	511145
A0A8A4RZ14	unreviewed	A0A8A4RZ14_ECOLI	ICJKHHIM_00003			511145
A0A8A4RZ18	unreviewed	A0A8A4RZ18_ECOLI	ICJKHHIM_00013			511145
A0A8A4RZ22	unreviewed	A0A8A4RZ22_ECOLI	ICJKHHIM_00023			511145
A0A8A4RZ28	unreviewed	A0A8A4RZ28_ECOLI	ICJKHHIM_00033			511145
A0A8A4RZ35	unreviewed	A0A8A4RZ35_ECOLI	tetR ICJKHHIM_00017		DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; response to antibiotic [GO:0046677]	511145
A0A8A4RZ40	unreviewed	A0A8A4RZ40_ECOLI	ICJKHHIM_00027		DNA binding [GO:0003677]; N-methyltransferase activity [GO:0008170]	511145
A0A8A4RZ41	unreviewed	A0A8A4RZ41_ECOLI	ICJKHHIM_00053		membrane [GO:0016020]	511145
A0A8A4RZ46	unreviewed	A0A8A4RZ46_ECOLI	ICJKHHIM_00037			511145
A0A8A4RZ47	unreviewed	A0A8A4RZ47_ECOLI	traC ICJKHHIM_00063			511145
A0A8A4RZ51	unreviewed	A0A8A4RZ51_ECOLI	ICJKHHIM_00047			511145
A0A8A4RZ52	unreviewed	A0A8A4RZ52_ECOLI	ICJKHHIM_00073			511145
A0A8A4RZ56	unreviewed	A0A8A4RZ56_ECOLI	ICJKHHIM_00057		membrane [GO:0016020]	511145
A0A8A4RZ60	unreviewed	A0A8A4RZ60_ECOLI	ICJKHHIM_00083			511145
A0A8A4RZ61	unreviewed	A0A8A4RZ61_ECOLI	ICJKHHIM_00067			511145
A0A8A4RZ67	unreviewed	A0A8A4RZ67_ECOLI	ICJKHHIM_00093			511145
A0A8A4RZ72	unreviewed	A0A8A4RZ72_ECOLI	ICJKHHIM_00103			511145
A0A8A4RZ75	unreviewed	A0A8A4RZ75_ECOLI	ICJKHHIM_00087			511145
A0A8A4RZ79	unreviewed	A0A8A4RZ79_ECOLI	ICJKHHIM_00113		endonuclease activity [GO:0004519]	511145
A0A8A4RZ82	unreviewed	A0A8A4RZ82_ECOLI	ICJKHHIM_00097			511145
A0A8A4RZ84	unreviewed	A0A8A4RZ84_ECOLI	dinG ICJKHHIM_00123	3.1.-.-	3'-5' exonuclease activity [GO:0008408]; nucleic acid binding [GO:0003676]	511145
A0A8A4RZ92	unreviewed	A0A8A4RZ92_ECOLI	ICJKHHIM_00133		DNA binding [GO:0003677]	511145
A0A8A4RZ97	unreviewed	A0A8A4RZ97_ECOLI	ICJKHHIM_00117			511145
A0A8A4RZ99	unreviewed	A0A8A4RZ99_ECOLI	ICJKHHIM_00143			511145
A0A8A4RZA6	unreviewed	A0A8A4RZA6_ECOLI	ICJKHHIM_00127			511145
A0A8A4RZA9	unreviewed	A0A8A4RZA9_ECOLI	ICJKHHIM_00153		membrane [GO:0016020]	511145
A0A8A4RZB2	unreviewed	A0A8A4RZB2_ECOLI	ICJKHHIM_00137		protein dimerization activity [GO:0046983]	511145
A0A8A4RZB6	unreviewed	A0A8A4RZB6_ECOLI	ICJKHHIM_00163			511145
A0A8A4RZC2	unreviewed	A0A8A4RZC2_ECOLI	ICJKHHIM_00147			511145
A0A8A4RZC8	unreviewed	A0A8A4RZC8_ECOLI	ICJKHHIM_00157		membrane [GO:0016020]	511145
A0A8A4RZD4	unreviewed	A0A8A4RZD4_ECOLI	ICJKHHIM_00167			511145
A0A8A4S1X4	unreviewed	A0A8A4S1X4_ECOLI	ICJKHHIM_00001 ICJKHHIM_00004		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	511145
A0A8A4S1Y8	unreviewed	A0A8A4S1Y8_ECOLI	ICJKHHIM_00014			511145
A0A8A4S1Z8	unreviewed	A0A8A4S1Z8_ECOLI	soj ICJKHHIM_00024	3.6.-.-	hydrolase activity [GO:0016787]	511145
A0A8A4S211	unreviewed	A0A8A4S211_ECOLI	ICJKHHIM_00034			511145
A0A8A4S223	unreviewed	A0A8A4S223_ECOLI	ICJKHHIM_00044			511145
A0A8A4S235	unreviewed	A0A8A4S235_ECOLI	ICJKHHIM_00054		outer membrane [GO:0019867]	511145
A0A8A4S246	unreviewed	A0A8A4S246_ECOLI	ICJKHHIM_00064			511145
A0A8A4S259	unreviewed	A0A8A4S259_ECOLI	ICJKHHIM_00074			511145
A0A8A4S273	unreviewed	A0A8A4S273_ECOLI	ICJKHHIM_00084			511145
A0A8A4S295	unreviewed	A0A8A4S295_ECOLI	ICJKHHIM_00104			511145
