Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q88I90	unreviewed	Q88I90_PSEPK	PP_3109		membrane [GO:0016020]	160488
Q88I91	unreviewed	Q88I91_PSEPK	PP_3108		membrane [GO:0016020]; endonuclease activity [GO:0004519]	160488
Q88I92	unreviewed	Q88I92_PSEPK	PP_3107			160488
Q88I93	unreviewed	Q88I93_PSEPK	PP_3106			160488
Q88I94	unreviewed	Q88I94_PSEPK	PP_3105		membrane [GO:0016020]	160488
Q88I95	unreviewed	Q88I95_PSEPK	PP_3104		membrane [GO:0016020]	160488
Q88I96	unreviewed	Q88I96_PSEPK	PP_3103			160488
Q88I97	unreviewed	Q88I97_PSEPK	PP_3102			160488
Q88I99	unreviewed	Q88I99_PSEPK	PP_3100			160488
Q88IA0	unreviewed	Q88IA0_PSEPK	puuD PP_3099	1.7.3.3	urate oxidase activity [GO:0004846]	160488
Q88IA1	unreviewed	Q88IA1_PSEPK	PP_3098			160488
Q88IA2	unreviewed	Q88IA2_PSEPK	PP_3097			160488
Q88IA3	unreviewed	Q88IA3_PSEPK	PP_3096			160488
Q88IA5	unreviewed	Q88IA5_PSEPK	PP_3094			160488
Q88IA6	unreviewed	Q88IA6_PSEPK	PP_3093			160488
Q88IA7	unreviewed	Q88IA7_PSEPK	PP_3092		membrane [GO:0016020]	160488
Q88IA8	unreviewed	Q88IA8_PSEPK	PP_3091		membrane [GO:0016020]	160488
Q88IA9	unreviewed	Q88IA9_PSEPK	PP_3090		membrane [GO:0016020]	160488
Q88IB0	unreviewed	Q88IB0_PSEPK	PP_3089			160488
Q88IB1	unreviewed	Q88IB1_PSEPK	PP_3088			160488
Q88IB3	unreviewed	Q88IB3_PSEPK	PP_3086		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	160488
Q88IB4	unreviewed	Q88IB4_PSEPK	PP_3085			160488
Q88IB5	unreviewed	Q88IB5_PSEPK	PP_3084		cell outer membrane [GO:0009279]; siderophore-iron transmembrane transporter activity [GO:0015343]; signaling receptor activity [GO:0038023]	160488
Q88IB6	unreviewed	Q88IB6_PSEPK	PP_3083		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	160488
Q88IB7	unreviewed	Q88IB7_PSEPK	PP_3082		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88IB8	unreviewed	Q88IB8_PSEPK	PP_3081			160488
Q88IC0	unreviewed	Q88IC0_PSEPK	ppiC-II PP_3079	5.2.1.8	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	160488
Q88IC1	unreviewed	Q88IC1_PSEPK	PP_3078		ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; peptide transmembrane transporter activity [GO:1904680]; microcin transport [GO:0042884]; peptide transport [GO:0015833]; protein transport [GO:0015031]	160488
Q88IC2	unreviewed	Q88IC2_PSEPK	PP_3077		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	160488
Q88IC3	unreviewed	Q88IC3_PSEPK	PP_3076		plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	160488
Q88IC4	unreviewed	Q88IC4_PSEPK	PP_3075		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88IC5	unreviewed	Q88IC5_PSEPK	bhbP PP_3074		membrane [GO:0016020]; gluconate transmembrane transporter activity [GO:0015128]	160488
Q88IC6	unreviewed	Q88IC6_PSEPK	hbdH PP_3073	1.1.1.30	3-hydroxybutyrate dehydrogenase activity [GO:0003858]	160488
Q88IC8	unreviewed	Q88IC8_PSEPK	aacs PP_3071	6.2.1.16	acetoacetate-CoA ligase activity [GO:0030729]; ATP binding [GO:0005524]; lipid metabolic process [GO:0006629]	160488
Q88ID0	unreviewed	Q88ID0_PSEPK	PP_3069		outer membrane [GO:0019867]	160488
Q88ID2	unreviewed	Q88ID2_PSEPK	PP_3067			160488
Q88ID3	unreviewed	Q88ID3_PSEPK	PP_3066		chitinase activity [GO:0004568]; cell wall macromolecule catabolic process [GO:0016998]; chitin catabolic process [GO:0006032]	160488
Q88ID4	unreviewed	Q88ID4_PSEPK	gpD PP_3065			160488
Q88ID5	unreviewed	Q88ID5_PSEPK	PP_3064			160488
Q88ID6	unreviewed	Q88ID6_PSEPK	gpU PP_3063			160488
Q88ID7	unreviewed	Q88ID7_PSEPK	PP_3062			160488
Q88ID8	unreviewed	Q88ID8_PSEPK	PP_3061			160488
Q88ID9	unreviewed	Q88ID9_PSEPK	PP_3060			160488
Q88IE0	unreviewed	Q88IE0_PSEPK	PP_3059			160488
Q88IE1	unreviewed	Q88IE1_PSEPK	PP_3058			160488
Q88IE2	unreviewed	Q88IE2_PSEPK	PP_3057	3.1.1.11	pectinesterase activity [GO:0030599]	160488
Q88IE3	unreviewed	Q88IE3_PSEPK	PP_3056			160488
Q88IE4	unreviewed	Q88IE4_PSEPK	gpI PP_3055			160488
Q88IE5	unreviewed	Q88IE5_PSEPK	gpJ PP_3054			160488
Q88IE6	unreviewed	Q88IE6_PSEPK	gpW PP_3053			160488
Q88IE7	unreviewed	Q88IE7_PSEPK	PP_3052			160488
Q88IE8	unreviewed	Q88IE8_PSEPK	gpV PP_3051			160488
Q88IE9	unreviewed	Q88IE9_PSEPK	PP_3050			160488
Q88IF0	unreviewed	Q88IF0_PSEPK	PP_3049			160488
Q88IF1	unreviewed	Q88IF1_PSEPK	PP_3048			160488
Q88IF2	unreviewed	Q88IF2_PSEPK	PP_3047			160488
Q88IF3	unreviewed	Q88IF3_PSEPK	PP_3046			160488
Q88IF5	unreviewed	Q88IF5_PSEPK	PP_3044		structural molecule activity [GO:0005198]; virion assembly [GO:0019068]	160488
Q88IF6	unreviewed	Q88IF6_PSEPK	PP_3043			160488
Q88IF7	unreviewed	Q88IF7_PSEPK	PP_3042		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; endonuclease activity [GO:0004519]	160488
Q88IF8	unreviewed	Q88IF8_PSEPK	PP_3041			160488
Q88IF9	unreviewed	Q88IF9_PSEPK	PP_3040		membrane [GO:0016020]	160488
Q88IG0	unreviewed	Q88IG0_PSEPK	PP_3039			160488
Q88IG1	unreviewed	Q88IG1_PSEPK	PP_3038			160488
Q88IG2	unreviewed	Q88IG2_PSEPK	PP_3037		zinc ion binding [GO:0008270]	160488
Q88IG3	unreviewed	Q88IG3_PSEPK	PP_3036			160488
Q88IG4	unreviewed	Q88IG4_PSEPK	PP_3035			160488
Q88IG5	unreviewed	Q88IG5_PSEPK	PP_3034			160488
Q88IG6	unreviewed	Q88IG6_PSEPK	PP_3033			160488
Q88IG7	unreviewed	Q88IG7_PSEPK	PP_3032		DNA binding [GO:0003677]	160488
Q88IG8	unreviewed	Q88IG8_PSEPK	prtN PP_3031		regulation of DNA-templated transcription [GO:0006355]	160488
Q88IG9	unreviewed	Q88IG9_PSEPK	PP_3030		membrane [GO:0016020]	160488
Q88IH1	unreviewed	Q88IH1_PSEPK	PP_3028			160488
Q88IH2	unreviewed	Q88IH2_PSEPK	PP_3027			160488
Q88IH3	unreviewed	Q88IH3_PSEPK	PP_3026		DNA binding [GO:0003677]; DNA strand exchange activity [GO:0000150]	160488
Q88IH4	unreviewed	Q88IH4_PSEPK	PP_3025		plasma membrane [GO:0005886]; amino acid transport [GO:0006865]	160488
Q88IH5	unreviewed	Q88IH5_PSEPK	PP_3024			160488
Q88IH7	unreviewed	Q88IH7_PSEPK	PP_3022		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; positive regulation of metabolic process [GO:0009893]	160488
Q88IH8	unreviewed	Q88IH8_PSEPK	PP_3021		plasma membrane [GO:0005886]; amino acid transport [GO:0006865]	160488
Q88IH9	unreviewed	Q88IH9_PSEPK	PP_3020	3.1.3.16	cytoplasm [GO:0005737]; bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity [GO:0008803]; myosin phosphatase activity [GO:0017018]; RNA decapping [GO:0110154]	160488
Q88II0	unreviewed	Q88II0_PSEPK	PP_3019		hydrolase activity [GO:0016787]	160488
Q88II1	unreviewed	Q88II1_PSEPK	PP_3018		membrane [GO:0016020]	160488
Q88II3	unreviewed	Q88II3_PSEPK	PP_3016			160488
Q88II4	unreviewed	Q88II4_PSEPK	PP_3015		ligase activity [GO:0016874]	160488
Q88II5	unreviewed	Q88II5_PSEPK	PP_3014			160488
Q88II6	unreviewed	Q88II6_PSEPK	PP_3013			160488
Q88II7	unreviewed	Q88II7_PSEPK	PP_3012		membrane [GO:0016020]	160488
Q88II8	unreviewed	Q88II8_PSEPK	PP_3011		membrane [GO:0016020]	160488
Q88II9	unreviewed	Q88II9_PSEPK	PP_3010			160488
Q88IJ0	unreviewed	Q88IJ0_PSEPK	PP_3009		membrane [GO:0016020]	160488
Q88IJ1	unreviewed	Q88IJ1_PSEPK	PP_3008			160488
Q88IJ2	unreviewed	Q88IJ2_PSEPK	PP_3007			160488
Q88IJ3	unreviewed	Q88IJ3_PSEPK	PP_3006		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	160488
Q88IJ4	unreviewed	Q88IJ4_PSEPK	PP_3005		plasma membrane [GO:0005886]; sigma factor antagonist activity [GO:0016989]; regulation of translation [GO:0006417]	160488
Q88IJ5	unreviewed	Q88IJ5_PSEPK	PP_3004			160488
Q88IJ8	unreviewed	Q88IJ8_PSEPK	PP_3001		catalytic activity [GO:0003824]	160488
Q88IJ9	unreviewed	Q88IJ9_PSEPK	PP_3000			160488
Q88IK0	unreviewed	Q88IK0_PSEPK	PP_2999			160488
Q88IK2	unreviewed	Q88IK2_PSEPK	PP_2997		DNA-binding transcription factor activity [GO:0003700]	160488
Q88IK3	unreviewed	Q88IK3_PSEPK	PP_2996		membrane [GO:0016020]	160488
Q88IK4	unreviewed	Q88IK4_PSEPK	PP_2995		kinase activity [GO:0016301]	160488
Q88IK5	unreviewed	Q88IK5_PSEPK	PP_2994		FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]	160488
Q88IK7	unreviewed	Q88IK7_PSEPK	PP_2992	4.2.1.130		160488
Q88IK8	unreviewed	Q88IK8_PSEPK	PP_2991			160488
Q88IL0	unreviewed	Q88IL0_PSEPK	PP_2989		oxidoreductase activity [GO:0016491]	160488
Q88IL1	unreviewed	Q88IL1_PSEPK	PP_2988		oxidoreductase activity [GO:0016491]	160488
Q88IL2	unreviewed	Q88IL2_PSEPK	PP_2987		DNA binding [GO:0003677]	160488
Q88IL3	unreviewed	Q88IL3_PSEPK	PP_2986			160488
Q88IL4	unreviewed	Q88IL4_PSEPK	PP_2985			160488
Q88IL5	unreviewed	Q88IL5_PSEPK	PP_2984			160488
Q88IL6	unreviewed	Q88IL6_PSEPK	PP_2983			160488
Q88IL7	unreviewed	Q88IL7_PSEPK	tnpT-I PP_2982			160488
Q88IL8	unreviewed	Q88IL8_PSEPK	tnpS PP_2981		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	160488
Q88IL9	unreviewed	Q88IL9_PSEPK	PP_2980		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88IM0	unreviewed	Q88IM0_PSEPK	PP_2979		membrane [GO:0016020]	160488
Q88IM1	unreviewed	Q88IM1_PSEPK	PP_2978			160488
Q88IM2	unreviewed	Q88IM2_PSEPK	tnpB PP_2977		nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	160488
Q88IM3	unreviewed	Q88IM3_PSEPK	PP_2976		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	160488
Q88IM4	unreviewed	Q88IM4_PSEPK	PP_2975		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	160488
Q88IM5	unreviewed	Q88IM5_PSEPK	PP_2974		plasma membrane [GO:0005886]; metal ion binding [GO:0046872]	160488
Q88IM7	unreviewed	Q88IM7_PSEPK	PP_2972			160488
Q88IM8	unreviewed	Q88IM8_PSEPK	PP_2971		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	160488
Q88IM9	unreviewed	Q88IM9_PSEPK	PP_2970			160488
Q88IN0	unreviewed	Q88IN0_PSEPK	csoR PP_2969		DNA binding [GO:0003677]; metal ion binding [GO:0046872]; negative regulation of DNA-templated transcription [GO:0045892]	160488
Q88IN4	unreviewed	Q88IN4_PSEPK	tnpC PP_2965			160488
Q88IN5	unreviewed	Q88IN5_PSEPK	PP_2964		DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	160488
Q88IN7	unreviewed	Q88IN7_PSEPK	PP_2962		oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]	160488
Q88IN8	unreviewed	Q88IN8_PSEPK	PP_2961		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; DNA-templated transcription [GO:0006351]	160488
Q88IN9	unreviewed	Q88IN9_PSEPK	PP_2960		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	160488
Q88IP0	unreviewed	Q88IP0_PSEPK	PP_2959		peroxiredoxin activity [GO:0051920]	160488
Q88IP2	unreviewed	Q88IP2_PSEPK	PP_2957		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	160488
Q88IP3	unreviewed	Q88IP3_PSEPK	PP_2956		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribosomal S6-glutamic acid ligase activity [GO:0018169]; SOS response [GO:0009432]	160488
Q88IP4	unreviewed	Q88IP4_PSEPK	PP_2955		membrane [GO:0016020]; metal ion transmembrane transporter activity [GO:0046873]	160488
Q88IP5	unreviewed	Q88IP5_PSEPK	PP_2954		catalytic activity [GO:0003824]	160488
Q88IP6	unreviewed	Q88IP6_PSEPK	PP_2953		oxidoreductase activity [GO:0016491]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	160488
Q88IP7	unreviewed	Q88IP7_PSEPK	PP_2952		DNA-binding transcription factor activity [GO:0003700]	160488
Q88IP8	unreviewed	Q88IP8_PSEPK	PP_2951		DNA binding [GO:0003677]; regulation of biosynthetic process [GO:0009889]; regulation of primary metabolic process [GO:0080090]	160488
Q88IP9	unreviewed	Q88IP9_PSEPK	PP_2950			160488
Q88IQ0	unreviewed	Q88IQ0_PSEPK	PP_2949		membrane [GO:0016020]	160488
Q88IQ1	unreviewed	Q88IQ1_PSEPK	PP_2948		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; pyridoxal phosphate binding [GO:0030170]; biosynthetic process [GO:0009058]	160488
Q88IQ2	unreviewed	Q88IQ2_PSEPK	PP_2947			160488
Q88IQ3	unreviewed	Q88IQ3_PSEPK	arfB PP_2946	3.1.1.29	aminoacyl-tRNA hydrolase activity [GO:0004045]; translation release factor activity [GO:0003747]	160488
Q88IQ4	unreviewed	Q88IQ4_PSEPK	PP_2945	2.7.13.3	phosphorelay sensor kinase activity [GO:0000155]	160488
Q88IQ6	unreviewed	Q88IQ6_PSEPK	PP_2943		periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]	160488
Q88IQ7	unreviewed	Q88IQ7_PSEPK	PP_2942		phosphoric diester hydrolase activity [GO:0008081]; phosphorelay signal transduction system [GO:0000160]	160488
Q88IQ9	unreviewed	Q88IQ9_PSEPK	yefM PP_2940			160488
Q88IR0	unreviewed	Q88IR0_PSEPK	yoeB PP_2939		DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; negative regulation of DNA-templated transcription [GO:0045892]; RNA catabolic process [GO:0006401]	160488
Q88IR1	unreviewed	Q88IR1_PSEPK	PP_2938			160488
Q88IR2	unreviewed	Q88IR2_PSEPK	PP_2937		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	160488
Q88IR3	unreviewed	Q88IR3_PSEPK	ybiT PP_2936		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88IR4	unreviewed	Q88IR4_PSEPK	PP_2935		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88IR5	unreviewed	Q88IR5_PSEPK	PP_2934		1-alkyl-2-acetylglycerophosphocholine esterase activity [GO:0003847]; lipid catabolic process [GO:0016042]	160488
Q88IR6	unreviewed	Q88IR6_PSEPK	yghU PP_2933	2.5.1.18	glutathione transferase activity [GO:0004364]	160488
Q88IR7	unreviewed	Q88IR7_PSEPK	PP_2932			160488
Q88IR8	unreviewed	Q88IR8_PSEPK	PP_2931			160488
Q88IR9	unreviewed	Q88IR9_PSEPK	PP_2930	4.3.1.17		160488
Q88IS1	unreviewed	Q88IS1_PSEPK	PP_2928			160488
Q88IS2	unreviewed	Q88IS2_PSEPK	PP_2927			160488
Q88IS5	unreviewed	Q88IS5_PSEPK	PP_2924		catalytic activity [GO:0003824]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	160488
Q88IS6	unreviewed	Q88IS6_PSEPK	PP_2923			160488
Q88IS7	unreviewed	Q88IS7_PSEPK	PP_2922		ATP binding [GO:0005524]; hydrolase activity [GO:0016787]	160488
Q88IS8	unreviewed	Q88IS8_PSEPK	PP_2921		ATP binding [GO:0005524]; hydrolase activity [GO:0016787]	160488
Q88IT0	unreviewed	Q88IT0_PSEPK	PP_2919		DNA-binding transcription factor activity [GO:0003700]	160488
Q88IT1	unreviewed	Q88IT1_PSEPK	treSA PP_2918	5.4.99.16	maltose alpha-D-glucosyltransferase activity [GO:0047471]	160488
Q88IT4	unreviewed	Q88IT4_PSEPK	PP_2915		membrane [GO:0016020]	160488
Q88IT5	unreviewed	Q88IT5_PSEPK	proP PP_2914		plasma membrane [GO:0005886]; symporter activity [GO:0015293]	160488
Q88IT8	unreviewed	Q88IT8_PSEPK	gabP-III PP_2911		membrane [GO:0016020]; gamma-aminobutyric acid transmembrane transporter activity [GO:0015185]	160488
Q88IT9	unreviewed	Q88IT9_PSEPK	lhgO PP_2910	1.1.3.15	cytoplasm [GO:0005737]; (S)-2-hydroxy-acid oxidase activity [GO:0003973]; 2-hydroxyglutarate dehydrogenase activity [GO:0047545]	160488
Q88IU1	unreviewed	Q88IU1_PSEPK	csiR PP_2908		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88IU2	unreviewed	Q88IU2_PSEPK	PP_2907		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88IU9	unreviewed	Q88IU9_PSEPK	PP_2900			160488
Q88IV0	unreviewed	Q88IV0_PSEPK	PP_2899		membrane [GO:0016020]	160488
Q88IV1	unreviewed	Q88IV1_PSEPK	PP_2898			160488
Q88IV3	unreviewed	Q88IV3_PSEPK	PP_2896			160488
Q88IV4	unreviewed	Q88IV4_PSEPK	PP_2895			160488
Q88IV5	unreviewed	Q88IV5_PSEPK	PP_2894			160488
Q88IV6	unreviewed	Q88IV6_PSEPK	PP_2893		plasma membrane [GO:0005886]; protein secretion [GO:0009306]	160488
Q88IV7	unreviewed	Q88IV7_PSEPK	PP_2892		cell outer membrane [GO:0009279]	160488
Q88IV8	unreviewed	Q88IV8_PSEPK	PP_2891		acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	160488
Q88IW0	unreviewed	Q88IW0_PSEPK	PP_2889		membrane [GO:0016020]	160488
Q88IW1	unreviewed	Q88IW1_PSEPK	PP_2888		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	160488
Q88IW3	unreviewed	Q88IW3_PSEPK	PP_2886		plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; respiratory electron transport chain [GO:0022904]	160488
Q88IW4	unreviewed	Q88IW4_PSEPK	PP_2885		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88IW5	unreviewed	Q88IW5_PSEPK	PP_2884		cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88IW6	unreviewed	Q88IW6_PSEPK	PP_2883			160488
Q88IW8	unreviewed	Q88IW8_PSEPK	PP_2881			160488
Q88IW9	unreviewed	Q88IW9_PSEPK	PP_2880		DNA binding [GO:0003677]; regulation of biosynthetic process [GO:0009889]; regulation of primary metabolic process [GO:0080090]	160488
Q88IX0	unreviewed	Q88IX0_PSEPK	PP_2879			160488
Q88IX1	unreviewed	Q88IX1_PSEPK	PP_2878			160488
Q88IX2	unreviewed	Q88IX2_PSEPK	yfeH PP_2877		plasma membrane [GO:0005886]	160488
Q88IX4	unreviewed	Q88IX4_PSEPK	PP_2875			160488
Q88IX5	unreviewed	Q88IX5_PSEPK	PP_2874			160488
Q88IX6	reviewed	Y2873_PSEPK	PP_2873			160488
Q88IX7	unreviewed	Q88IX7_PSEPK	eamA PP_2872		plasma membrane [GO:0005886]	160488
Q88IX8	unreviewed	Q88IX8_PSEPK	PP_2871		monosaccharide metabolic process [GO:0005996]	160488
Q88IX9	unreviewed	Q88IX9_PSEPK	PP_2870			160488
Q88IY0	unreviewed	Q88IY0_PSEPK	PP_2869		FMN binding [GO:0010181]; oxidoreductase activity [GO:0016491]	160488
Q88IY1	unreviewed	Q88IY1_PSEPK	PP_2868		DNA binding [GO:0003677]	160488
Q88IY2	unreviewed	Q88IY2_PSEPK	PP_2867		NADH dehydrogenase activity [GO:0003954]; NADH oxidation [GO:0006116]	160488
Q88IY4	unreviewed	Q88IY4_PSEPK	PP_2865		DNA-binding transcription factor activity [GO:0003700]	160488
Q88IY5	unreviewed	Q88IY5_PSEPK	PP_2864			160488
Q88IY6	unreviewed	Q88IY6_PSEPK	PP_2863		membrane [GO:0016020]	160488
Q88IZ0	unreviewed	Q88IZ0_PSEPK	PP_2859			160488
Q88IZ1	unreviewed	Q88IZ1_PSEPK	PP_2858			160488
Q88IZ2	unreviewed	Q88IZ2_PSEPK	PP_2857			160488
Q88IZ3	unreviewed	Q88IZ3_PSEPK	PP_2856			160488
Q88IZ4	unreviewed	Q88IZ4_PSEPK	PP_2855		membrane [GO:0016020]; ATP binding [GO:0005524]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	160488
Q88IZ5	unreviewed	Q88IZ5_PSEPK	PP_2854			160488
Q88IZ6	unreviewed	Q88IZ6_PSEPK	PP_2853			160488
Q88IZ7	unreviewed	Q88IZ7_PSEPK	PP_2852		plasma membrane [GO:0005886]	160488
Q88IZ8	unreviewed	Q88IZ8_PSEPK	PP_2851			160488
Q88J02	unreviewed	Q88J02_PSEPK	ureJ PP_2847		membrane [GO:0016020]	160488
Q88J08	unreviewed	Q88J08_PSEPK	PP_2841		DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	160488
Q88J09	unreviewed	Q88J09_PSEPK	PP_2840		membrane [GO:0016020]	160488
Q88J12	unreviewed	Q88J12_PSEPK	PP_2837		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88J13	unreviewed	Q88J13_PSEPK	PP_2836	4.2.1.141	lyase activity [GO:0016829]	160488
Q88J14	unreviewed	Q88J14_PSEPK	PP_2835	1.1.1.-	oxidoreductase activity [GO:0016491]	160488
Q88J15	unreviewed	Q88J15_PSEPK	PP_2834	4.2.1.42; 4.2.1.7	altronate dehydratase activity [GO:0008789]; galactarate dehydratase activity [GO:0008867]	160488
Q88J16	unreviewed	Q88J16_PSEPK	PP_2833		cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88J17	unreviewed	Q88J17_PSEPK	GbpR PP_2832		cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88J19	unreviewed	Q88J19_PSEPK	PP_2830		plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	160488
Q88J20	unreviewed	Q88J20_PSEPK	PP_2829		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	160488
Q88J21	unreviewed	Q88J21_PSEPK	PP_2828			160488
Q88J22	unreviewed	Q88J22_PSEPK	PP_2827		13-prostaglandin reductase activity [GO:0036132]; zinc ion binding [GO:0008270]	160488
Q88J23	unreviewed	Q88J23_PSEPK	mexT PP_2826		DNA-binding transcription factor activity [GO:0003700]	160488
Q88J24	unreviewed	Q88J24_PSEPK	PP_2825		DNA binding [GO:0003677]	160488
Q88J25	unreviewed	Q88J25_PSEPK	PP_2824		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	160488
Q88J26	unreviewed	Q88J26_PSEPK	PP_2823		membrane [GO:0016020]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	160488
Q88J28	unreviewed	Q88J28_PSEPK	PP_2821			160488
Q88J29	unreviewed	Q88J29_PSEPK	nfxB PP_2820			160488
Q88J30	unreviewed	Q88J30_PSEPK	oprJ PP_2819		cell outer membrane [GO:0009279]; efflux transmembrane transporter activity [GO:0015562]	160488
Q88J32	unreviewed	Q88J32_PSEPK	mexC PP_2817		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88J33	unreviewed	Q88J33_PSEPK	PP_2816			160488
Q88J34	unreviewed	Q88J34_PSEPK	PP_2815			160488
Q88J35	unreviewed	Q88J35_PSEPK	PP_2814			160488
Q88J36	unreviewed	Q88J36_PSEPK	PP_2813		photosystem II [GO:0009523]; photosynthesis [GO:0015979]	160488
Q88J37	unreviewed	Q88J37_PSEPK	PP_2812		plasma membrane [GO:0005886]	160488
Q88J38	unreviewed	Q88J38_PSEPK	PP_2811			160488
Q88J39	unreviewed	Q88J39_PSEPK	PP_2810			160488
Q88J40	unreviewed	Q88J40_PSEPK	PP_2809		membrane [GO:0016020]	160488
Q88J41	unreviewed	Q88J41_PSEPK	PP_2808		cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]	160488
Q88J42	unreviewed	Q88J42_PSEPK	PP_2807		metal ion binding [GO:0046872]	160488
Q88J43	unreviewed	Q88J43_PSEPK	PP_2806		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	160488
Q88J45	unreviewed	Q88J45_PSEPK	PP_2804		triglyceride lipase activity [GO:0004806]; glycerolipid catabolic process [GO:0046503]	160488
Q88J46	unreviewed	Q88J46_PSEPK	dhaT PP_2803		alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]	160488
Q88J47	unreviewed	Q88J47_PSEPK	PP_2802		membrane [GO:0016020]; transmembrane transport [GO:0055085]	160488
Q88J48	unreviewed	Q88J48_PSEPK	prr PP_2801	1.2.1.19	aminobutyraldehyde dehydrogenase activity [GO:0019145]	160488
Q88J49	unreviewed	Q88J49_PSEPK	PP_2800		pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	160488
Q88J50	unreviewed	Q88J50_PSEPK	PP_2799		4-aminobutyrate transaminase activity [GO:0003867]; adenosylmethionine-8-amino-7-oxononanoate transaminase activity [GO:0004015]; pyridoxal phosphate binding [GO:0030170]; biotin biosynthetic process [GO:0009102]; gamma-aminobutyric acid metabolic process [GO:0009448]	160488
Q88J51	unreviewed	Q88J51_PSEPK	PP_2798		NADP binding [GO:0050661]; oxidoreductase activity [GO:0016491]; organic acid catabolic process [GO:0016054]	160488
Q88J53	unreviewed	Q88J53_PSEPK	PP_2796		membrane [GO:0016020]	160488
